554.7705841064453 179.76812839508057 641.3965606689453 225.10522842407227,0.99393696,2,1
204.41970825195312 173.25395464897156 250.44963836669922 203.27552318572998,0.98591965,2,2
513.5060882568359 182.87333250045776 570.0748443603516 212.13387250900269,0.97933245,2,3
86.21588706970215 168.20390224456787 138.79383087158203 205.81782817840576,0.92143553,2,4
392.23655700683594 175.70870161056519 437.64244079589844 197.85014390945435,0.9108319,2,5
146.34114265441895 174.40833449363708 163.39847564697266 189.84272003173828,0.81462735,2,7
129.98716354370117 170.13788223266602 148.82579803466797 196.026349067688,0.69653463,2,9
183.55228424072266 175.38034558296204 199.83007431030273 186.2821626663208,0.6704818,2,10
364.26788330078125 174.634530544281 395.0943374633789 194.37747716903687,0.6583569,2,11
316.05810165405273 175.13915061950684 336.41754150390625 186.46708488464355,0.45936868,2,12
