569.0275192260742 180.25187015533447 639.5857238769531 225.795156955719,0.9902511,2,1
203.4482192993164 173.42588424682617 248.8970947265625 202.66505241394043,0.99012303,2,2
512.5820541381836 182.58440494537354 578.6461639404297 212.4351167678833,0.9877283,2,3
392.2344970703125 175.69081664085388 437.6373291015625 197.8499937057495,0.9066916,2,5
86.65532112121582 168.16710233688354 138.72797966003418 205.87720155715942,0.9038,2,6
146.61337852478027 175.03145456314087 162.92705535888672 189.34490203857422,0.8456805,2,7
128.90891075134277 169.08982515335083 149.13472175598145 196.12305879592896,0.7657229,2,9
184.2875099182129 175.30432105064392 199.69898223876953 186.35400295257568,0.6826329,2,10
364.2186737060547 174.6424376964569 395.1040267944336 194.3794298171997,0.6458357,2,11
316.04257583618164 175.13046026229858 336.42677307128906 186.47281408309937,0.46456352,2,12
