217.3685646057129 173.75838160514832 270.1405334472656 207.4564003944397,0.9968481,2,1
467.8316879272461 177.04476356506348 545.6215286254883 214.64148044586182,0.9844188,2,2
531.9511795043945 182.71506071090698 583.7126922607422 213.08715105056763,0.9842197,2,3
580.3348922729492 180.84532499313354 640.6020355224609 220.03746271133423,0.98407435,2,4
145.8961296081543 174.40417170524597 168.04454803466797 189.7985601425171,0.9417138,2,5
391.64154052734375 175.67883253097534 435.89202880859375 197.56969213485718,0.9307329,2,6
86.7556095123291 167.6626431941986 140.80100059509277 206.02126836776733,0.82845986,2,7
364.27032470703125 174.58096146583557 395.17765045166016 194.3338108062744,0.7221274,2,8
180.90408325195312 175.70388436317444 193.7293243408203 185.60849905014038,0.6666903,2,9
315.3958320617676 175.2981197834015 336.65943145751953 186.40337705612183,0.40863428,2,11
