228.71164321899414 172.24927425384521 292.23039627075195 211.73902988433838,0.9967183,2,1
512.5741195678711 182.4257469177246 582.7901458740234 212.85221099853516,0.9886962,2,2
580.460319519043 181.419575214386 640.5052185058594 219.76437091827393,0.9867119,2,3
87.11715698242188 168.08687210083008 138.8954734802246 206.4873504638672,0.9013563,2,4
389.8735046386719 175.5609655380249 446.5485382080078 197.76901245117188,0.8956667,2,5
153.42817306518555 173.78405570983887 172.33041763305664 189.85937118530273,0.8709688,2,6
129.8855209350586 173.04911971092224 147.94532775878906 191.21071100234985,0.8631776,2,7
364.0852737426758 174.69971895217896 395.27408599853516 194.3385100364685,0.6678859,2,8
175.8633804321289 176.07803106307983 189.32172775268555 186.63790941238403,0.6446465,2,10
426.68102264404297 187.17488765716553 475.31986236572266 206.41433000564575,0.54775345,2,11
