394.62902069091797 167.29703664779663 611.8833160400391 272.4050188064575,0.99816763,2,1
580.2204895019531 181.67005062103271 640.6125640869141 220.03915786743164,0.98207885,2,2
155.36222457885742 174.26015853881836 176.67325973510742 189.6206760406494,0.9650486,2,3
129.87723350524902 172.49860167503357 148.23311805725098 191.99355125427246,0.9113038,2,4
91.88339233398438 167.99623489379883 139.05841827392578 206.70124053955078,0.8956863,2,5
181.89241409301758 169.37291622161865 213.95755767822266 196.10844612121582,0.84558934,2,6
550.4183197021484 183.65750312805176 580.6975555419922 201.8005871772766,0.7977431,2,7
391.67163848876953 176.33687496185303 424.1080093383789 195.0480079650879,0.7783996,2,8
144.6152687072754 174.7117567062378 156.06066703796387 189.00449752807617,0.6869372,2,9
364.98241424560547 175.23987293243408 395.7438278198242 193.54618549346924,0.6590879,2,10
