202.72804260253906 167.99670696258545 250.67577362060547 203.37023735046387,0.9909189,2,1
512.7552032470703 182.76456356048584 582.1445465087891 212.83616065979004,0.9882941,2,2
160.54710388183594 174.00012373924255 183.81486892700195 191.99541807174683,0.985842,2,3
580.4419708251953 181.39753818511963 640.5548095703125 219.94161128997803,0.98414636,2,4
128.88184547424316 172.55467057228088 149.8060703277588 191.48330926895142,0.93059164,2,5
88.72386932373047 168.01124453544617 139.81419563293457 205.95831155776978,0.90804696,2,6
149.7851276397705 175.0658619403839 162.45061874389648 188.212730884552,0.88081884,2,7
363.6092758178711 174.77298617362976 395.2009582519531 193.88719081878662,0.7233096,2,8
392.07183837890625 176.27107501029968 422.9866027832031 196.03574752807617,0.5921745,2,9
467.5104522705078 174.76835131645203 531.4974975585938 208.63243103027344,0.5641728,2,10
