529.3666839599609 179.19082045555115 631.8848419189453 222.688729763031,0.996563,2,1
207.32730865478516 172.37994074821472 254.8236846923828 204.17286157608032,0.99478495,2,2
392.13306427001953 175.72168350219727 437.7084732055664 197.83218383789062,0.92347205,2,3
147.16012001037598 174.82845425605774 163.2341194152832 189.49581384658813,0.9179113,2,4
85.9622573852539 168.18995475769043 138.45897674560547 206.00601196289062,0.8308738,2,6
133.5196018218994 169.65697288513184 147.51002311706543 195.8819818496704,0.7949938,2,7
364.2373275756836 174.64284539222717 395.16284942626953 194.34741497039795,0.702939,2,9
514.7575759887695 182.07961320877075 556.1043548583984 210.78096628189087,0.6491062,2,10
183.4248161315918 175.24373531341553 197.32627868652344 186.77830696105957,0.6386326,2,11
315.9804916381836 175.145845413208 336.43341064453125 186.44631385803223,0.47843513,2,12
