227.90966033935547 172.7814245223999 291.3218688964844 211.5580129623413,0.9955187,2,1
512.4953079223633 182.40270137786865 582.8194046020508 212.85502195358276,0.9888431,2,2
580.4402160644531 181.4717173576355 640.5178833007812 219.75445747375488,0.98662436,2,3
392.0068359375 175.82425117492676 435.9630584716797 197.5466251373291,0.92818046,2,4
87.2708511352539 168.11994910240173 138.69531631469727 206.42083168029785,0.8890303,2,5
152.5544834136963 173.75726580619812 171.53175354003906 189.7425127029419,0.8616636,2,6
130.02346992492676 173.07658553123474 147.9468822479248 191.21622562408447,0.8580402,2,7
364.09950256347656 174.7102975845337 395.15857696533203 194.33273792266846,0.6796168,2,8
176.30268096923828 176.00487112998962 189.91857528686523 186.51158809661865,0.6644067,2,9
444.09881591796875 183.21298599243164 475.1262664794922 207.2049379348755,0.66222763,2,10
