213.27030181884766 172.41233110427856 265.59783935546875 204.99857425689697,0.99569815,2,1
484.5916748046875 179.28993344306946 574.4846725463867 216.63060665130615,0.9904603,2,2
579.6714019775391 181.51220798492432 640.5648040771484 219.91393089294434,0.97518367,2,3
392.09693908691406 175.71800351142883 437.7396774291992 197.84887790679932,0.9242252,2,4
146.58441543579102 174.32361960411072 166.5398406982422 189.8138165473938,0.9145306,2,5
85.88347434997559 167.85811185836792 139.39334869384766 206.06152296066284,0.81272167,2,6
364.23789978027344 174.5789122581482 395.2073669433594 194.40148830413818,0.692487,2,7
181.68502807617188 175.32775282859802 195.61723709106445 186.71537160873413,0.6582878,2,8
131.7448329925537 170.81804752349854 148.7308120727539 196.5609884262085,0.47809932,2,11
315.46899795532227 175.25957107543945 336.6727066040039 186.4096212387085,0.44173568,2,12
