196.23136520385742 174.90712881088257 237.14506149291992 200.38953065872192,0.9839374,2,1
569.6084976196289 179.9618911743164 638.709602355957 335.5000591278076,0.973563,2,2
513.91357421875 183.00177812576294 581.6120147705078 212.427499294281,0.96380866,2,3
581.3785934448242 180.2258849143982 639.9481582641602 215.33263206481934,0.9444286,2,4
85.02130508422852 167.97545313835144 139.8501682281494 206.26026391983032,0.89442146,2,6
392.3417282104492 175.91618657112122 437.57129669189453 197.7721881866455,0.8706866,2,7
146.563138961792 176.13440036773682 161.0613250732422 188.85613918304443,0.83863693,2,8
362.3503875732422 174.61492896080017 394.31453704833984 194.0487027168274,0.6589658,2,9
189.57674026489258 173.33067655563354 205.1206398010254 185.24150848388672,0.56176084,2,10
131.69657707214355 171.2353241443634 149.21361923217773 195.2128028869629,0.47376034,2,13
