562.4958801269531 180.5130100250244 639.8569107055664 225.2010154724121,0.9945577,2,1
204.0397071838379 173.2175087928772 249.3494415283203 202.96245574951172,0.98790646,2,2
512.808952331543 182.6713514328003 573.8447570800781 212.12947368621826,0.9821871,2,3
392.2283935546875 175.69085955619812 437.63885498046875 197.85610914230347,0.9051626,2,4
86.40902519226074 168.1070637702942 138.65297317504883 205.8192229270935,0.8989314,2,6
146.0813045501709 174.411199092865 163.32122802734375 189.61765050888062,0.79826665,2,7
128.7550163269043 169.9845564365387 148.91023635864258 196.03795766830444,0.70447785,2,9
184.07434463500977 175.33307433128357 199.4307518005371 186.44352436065674,0.70006275,2,10
364.234619140625 174.6322774887085 395.0796890258789 194.39427852630615,0.6247109,2,11
316.0797309875488 175.134859085083 336.4155960083008 186.47103309631348,0.46628818,2,12
