225.73034286499023 173.1976068019867 284.58553314208984 209.60495710372925,0.99718857,2,1
513.4010696411133 182.3583483695984 582.6421356201172 212.95183897018433,0.9881115,2,2
580.366096496582 181.46950721740723 640.5240631103516 219.77340459823608,0.9866079,2,3
87.99480438232422 167.92007088661194 138.9738655090332 206.358540058136,0.94705254,2,4
392.20226287841797 176.0221552848816 435.4092788696289 197.6447081565857,0.94008845,2,5
131.0082244873047 172.98066973686218 148.42864990234375 191.49161338806152,0.8796194,2,6
152.4468994140625 173.96644592285156 170.8989715576172 189.47742462158203,0.848441,2,7
480.3270721435547 174.79150414466858 527.0957565307617 209.01437759399414,0.7990761,2,8
176.7989158630371 176.2288248538971 190.4263687133789 185.96812963485718,0.7434674,2,9
437.12085723876953 176.78917050361633 491.16554260253906 210.98891258239746,0.73149174,2,10
364.1726303100586 174.74594950675964 395.34217834472656 194.37410831451416,0.6618251,2,11
