513.5250473022461 182.7723526954651 582.161750793457 212.83910036087036,0.98685807,2,1
160.46043395996094 173.92060160636902 183.42758178710938 192.0091724395752,0.9853281,2,2
198.33688735961914 168.26821088790894 245.61174392700195 203.49308252334595,0.9780453,2,3
391.6378402709961 176.3543736934662 424.0285873413086 197.46227502822876,0.9527054,2,4
580.8138275146484 181.51516914367676 640.3183746337891 218.34681272506714,0.9366118,2,5
147.8184986114502 175.17393350601196 162.12871551513672 189.6277141571045,0.91586775,2,6
129.48914527893066 172.50556468963623 148.485746383667 191.61696910858154,0.9051772,2,7
89.60064888000488 168.11674118041992 139.64208602905273 206.03759765625,0.88544506,2,8
363.3043670654297 174.82388377189636 395.4914093017578 194.02312517166138,0.8272978,2,9
482.97779083251953 175.08196592330933 530.4407501220703 209.78163957595825,0.6797175,2,10
608.5367202758789 187.6961374282837 641.5473175048828 255.37543773651123,0.5002275,2,11
