248.4516143798828 174.44098234176636 326.0372543334961 225.15657663345337,0.9976412,2,1
511.19815826416016 182.3322343826294 581.0212707519531 213.2834029197693,0.9899883,2,2
579.4331741333008 181.28029346466064 640.66162109375 220.2601933479309,0.98864275,2,3
85.2078628540039 168.9367139339447 139.5505714416504 205.8851408958435,0.94376516,2,4
166.3037109375 176.0530436038971 190.86469650268555 191.91943645477295,0.92339975,2,5
391.4554977416992 175.80766439437866 437.6484680175781 198.0702567100525,0.8689025,2,7
134.96213912963867 174.4075083732605 153.7424659729004 188.94718408584595,0.84988266,2,9
364.7653579711914 174.89588499069214 393.9453887939453 194.18764114379883,0.75232446,2,10
238.39387893676758 171.68267369270325 256.69063568115234 184.62505102157593,0.54183716,2,11
233.97350311279297 171.82154774665833 246.46203994750977 185.06411790847778,0.41325015,2,12
