512.7456665039062 182.41589784622192 582.8376770019531 212.83849954605103,0.988869,2,1
242.430419921875 171.78789138793945 309.5196342468262 215.0092649459839,0.9888288,2,2
580.3203201293945 181.08344078063965 640.4601287841797 220.04613161087036,0.9847331,2,3
87.26136207580566 168.03144693374634 138.79217147827148 206.53698205947876,0.92125386,2,4
155.55977821350098 173.541841506958 175.4320526123047 189.8510456085205,0.8935103,2,5
129.72183227539062 172.92837738990784 147.6382541656494 191.3210678100586,0.8880712,2,6
374.29019927978516 176.62771224975586 417.3688507080078 195.54260730743408,0.87840897,2,7
174.69600677490234 175.76708793640137 186.17557525634766 189.3068790435791,0.6988336,2,9
362.4824523925781 174.8017179965973 391.23706817626953 191.46610021591187,0.54866326,2,11
412.9969787597656 175.61451315879822 435.19203186035156 197.83284902572632,0.43670678,2,12
