512.3772811889648 182.8135085105896 582.2726058959961 212.73927927017212,0.9891172,2,1
160.63783645629883 174.07864809036255 183.46132278442383 191.9552493095398,0.9884428,2,2
201.59521102905273 168.1655251979828 247.05198287963867 202.5101923942566,0.9856999,2,3
579.8615264892578 181.94666147232056 640.5398559570312 218.68389129638672,0.9815395,2,4
129.26816940307617 172.47051358222961 149.11295890808105 191.52412176132202,0.9253067,2,5
148.6386775970459 175.23332834243774 162.25614547729492 188.72788667678833,0.9200565,2,6
88.60639572143555 168.1248950958252 139.74026679992676 206.00446701049805,0.8957329,2,7
475.8573532104492 175.23252367973328 529.8077392578125 208.76527547836304,0.8944199,2,8
363.5158920288086 174.9181365966797 395.67874908447266 193.8815689086914,0.85349554,2,9
392.4439239501953 176.48337721824646 419.73876953125 196.71786546707153,0.8484972,2,10
408.81935119628906 166.46960735321045 487.51121520996094 208.0179262161255,0.66451263,2,11
622.2848892211914 175.71704864501953 640.3662109375 288.40081214904785,0.53864545,2,12
