230.65200805664062 174.3234157562256 295.4515075683594 217.013840675354,0.9965831,2,1
510.95531463623047 182.43531703948975 580.1998138427734 212.92471647262573,0.9907133,2,2
579.9476623535156 181.08811855316162 640.5451202392578 219.98729467391968,0.9846799,2,3
87.81694412231445 168.50778579711914 138.69423866271973 206.67566299438477,0.94791985,2,4
162.78169631958008 176.29648089408875 182.2504425048828 191.1507797241211,0.93965995,2,5
392.36961364746094 175.9268832206726 436.9497299194336 198.06390523910522,0.8819829,2,6
135.8674430847168 174.16345953941345 152.841796875 188.9952278137207,0.75997883,2,9
364.21642303466797 174.67095494270325 394.39857482910156 194.3702244758606,0.6711735,2,10
183.33242416381836 177.08510398864746 194.07682418823242 187.12622165679932,0.505258,2,11
246.96197509765625 169.90970134735107 263.22025299072266 176.5410876274109,0.41387552,2,12
