230.77457427978516 172.0925259590149 296.79149627685547 211.41611337661743,0.99677104,2,1
512.6631546020508 182.38978385925293 582.8305816650391 212.87257432937622,0.98905706,2,2
580.4890441894531 181.36739015579224 640.4735565185547 219.68774557113647,0.9841953,2,3
87.23063468933105 168.0890929698944 138.78538131713867 206.55054330825806,0.9260248,2,4
154.37560081481934 173.83281826972961 173.38262557983398 189.95043754577637,0.90656936,2,5
129.6800994873047 173.0444097518921 147.98070907592773 191.13099575042725,0.87925935,2,6
403.0606460571289 177.9078769683838 456.01524353027344 203.6142110824585,0.7673681,2,8
364.2311096191406 174.9359679222107 395.2485656738281 194.1779637336731,0.7050349,2,9
175.28406143188477 175.88448286056519 188.6551284790039 187.8963804244995,0.6479653,2,10
392.23236083984375 175.71243524551392 421.5093231201172 196.36501550674438,0.4076543,2,11
