543.0757904052734 179.3291687965393 641.1119079589844 224.76441621780396,0.9981207,2,1
205.9033966064453 173.03491473197937 251.0260009765625 203.48239660263062,0.9943028,2,2
513.438606262207 182.71570444107056 568.6686706542969 211.10190868377686,0.9681373,2,3
86.81824684143066 168.24883460998535 139.12095069885254 205.83731174468994,0.9277766,2,4
392.23865509033203 175.708487033844 437.64156341552734 197.84825563430786,0.9110997,2,5
146.2017822265625 173.8361656665802 163.42485427856445 189.7529411315918,0.8062509,2,7
183.3808708190918 175.15835523605347 199.8124122619629 186.826651096344,0.682345,2,9
364.2741394042969 174.6418261528015 395.10704040527344 194.3606972694397,0.6802342,2,10
133.843412399292 168.99293303489685 147.84707069396973 195.90446949005127,0.6616552,2,11
315.9929084777832 175.13588905334473 336.4303970336914 186.46532535552979,0.43870556,2,12
