201.38151168823242 173.1076991558075 245.67359924316406 202.22989082336426,0.99192774,2,1
512.0303726196289 182.5130796432495 582.4201202392578 212.98177242279053,0.9895895,2,2
595.0156784057617 181.17242574691772 640.7186889648438 225.62216520309448,0.9674449,2,3
87.07819938659668 168.06156277656555 138.94231796264648 205.9415316581726,0.9255024,2,4
392.2500228881836 175.70375561714172 437.6449203491211 197.85853385925293,0.90664613,2,5
147.13212966918945 175.04506945610046 161.5636444091797 189.48763847351074,0.8806438,2,7
129.16491508483887 169.06164050102234 149.1236972808838 196.24347925186157,0.79574776,2,8
187.2744369506836 175.38061380386353 202.6258087158203 186.08425855636597,0.693139,2,10
364.3681335449219 174.6407961845398 395.0669479370117 194.40221786499023,0.6387665,2,11
581.9424819946289 179.27935481071472 639.0213012695312 215.84677934646606,0.53230345,2,12
316.20813369750977 175.13185501098633 336.37046813964844 186.48940086364746,0.45513883,2,13
