196.09111785888672 175.15377402305603 237.3005485534668 200.4331111907959,0.9809347,2,1
513.8791656494141 182.95450687408447 581.7946243286133 212.4992537498474,0.9653196,2,2
581.1780548095703 181.888747215271 639.7303009033203 218.0122447013855,0.962574,2,3
85.7686996459961 168.13277006149292 139.7421932220459 206.04079484939575,0.9081938,2,5
146.7825412750244 176.26909017562866 161.49673461914062 188.89461278915405,0.8595306,2,6
392.3070526123047 175.92245221138 437.5959777832031 197.7734112739563,0.8494104,2,7
578.8141632080078 179.45049047470093 639.9275207519531 338.14780712127686,0.8344455,2,8
362.2927474975586 174.59649682044983 394.3351364135742 194.07084703445435,0.6153794,2,9
189.28058624267578 173.49069714546204 204.53262329101562 185.08720636367798,0.52125126,2,11
132.30266571044922 170.80796241760254 149.40903663635254 195.16649723052979,0.41530594,2,13
