512.228889465332 182.4781036376953 581.1066055297852 212.93653964996338,0.99097764,2,1
200.82565307617188 173.1333088874817 245.40332794189453 201.9354271888733,0.98321635,2,2
87.30408668518066 168.07119727134705 138.95803451538086 205.94369888305664,0.9367831,2,3
596.6165924072266 180.88680267333984 642.0105743408203 224.16383743286133,0.92700094,2,4
147.06411361694336 175.23356437683105 161.41685485839844 189.5284938812256,0.90999377,2,5
392.2563934326172 175.71719884872437 437.6509475708008 197.85426378250122,0.90966225,2,6
580.4460144042969 179.0453803539276 640.0228881835938 216.55222177505493,0.83535165,2,8
129.24283981323242 169.0938699245453 149.18606758117676 196.37218236923218,0.79566675,2,9
187.48943328857422 175.4274022579193 202.43261337280273 186.35063409805298,0.7624855,2,11
364.33399200439453 174.64716911315918 395.0801467895508 194.3868112564087,0.6658906,2,12
316.1554145812988 175.12741327285767 336.3903045654297 186.48847818374634,0.46273658,2,13
