399.99950408935547 167.26042985916138 622.2347640991211 274.2899465560913,0.9989715,2,1
579.8175430297852 181.85563802719116 640.5493927001953 219.6729826927185,0.98015696,2,2
155.30405044555664 174.24853920936584 176.60137176513672 189.70918893814087,0.96385014,2,3
129.89324569702148 172.49053359031677 148.16344261169434 191.9782304763794,0.9142227,2,4
91.95199012756348 168.02202701568604 139.06255722045898 206.68664932250977,0.9008662,2,5
391.5056610107422 176.37920022010803 429.90467071533203 194.72114324569702,0.8112764,2,6
182.01946258544922 169.6001636981964 214.0824317932129 196.25888586044312,0.7464914,2,7
144.65770721435547 174.7261655330658 155.99514961242676 188.9514970779419,0.6836021,2,8
364.84607696533203 175.33375024795532 395.4930114746094 193.13027143478394,0.64229155,2,9
553.9287948608398 182.48533487319946 582.0431518554688 201.17331504821777,0.48792806,2,10
